employee_id,department,role,team_size,sprint_number,project_name,experience_years,previous_kpis_count,previous_kpi_met_rate,kpi_type,unit,target_value,duration_days,work_style,pace_ratio,halfway_completion,update_frequency,pace_trend,days_remaining_pct,fell_behind,n_updates,days_since_last_update,total_output_pct,engagement_score,risk_score,consistency_score,historical_success_rate,met_target
719,Engineering,tester,11,15,Sprint 15,6.0,20,0.74,Write documentation pages,pages,64,153,strong_starter,0.7107,0.6417,1.3159,2.0929,0.0289,0,15,1,1.15,1.0,0.234,0.976,0.817,1
720,Engineering,developer,5,24,Sprint 24,6.7,7,0.62,Close support tickets,tickets,99,35,slow_starter,0.8747,0.1973,0.2217,-0.6674,0.5122,1,10,2,0.31,0.299,0.534,0.968,0.571,0
721,Engineering,analyst,11,15,Sprint 15,11.2,10,0.13,Resolve bug reports,bugs,40,68,slow_starter,1.5204,0.4321,1.4687,0.5533,0.1227,0,5,0,0.901,1.0,0.0,0.946,0.175,1
722,Product,engineer,5,24,Sprint 24,5.3,7,0.21,Close support tickets,tickets,173,136,struggling,0.852,0.2793,0.8541,-1.6416,0.2502,1,11,8,0.473,0.682,0.505,0.981,0.343,0
723,QA,tester,7,6,Sprint 6,6.9,0,0.5,Conduct client calls,calls,122,86,slow_starter,0.6123,0.4289,0.3254,-1.1054,0.3539,1,9,13,0.842,0.321,0.686,0.832,0.572,0
724,Sales,engineer,4,19,Sprint 19,8.5,6,0.24,Conduct client calls,calls,26,66,struggling,0.756,0.3669,0.7471,-2.1152,0.1426,1,7,0,0.62,0.6,0.604,0.944,0.35,0
725,Sales,tester,5,10,Sprint 10,4.6,14,0.97,Resolve bug reports,bugs,36,80,slow_starter,1.6297,0.5606,1.2536,0.5719,0.1477,0,12,1,1.15,1.0,0.0,0.982,0.876,1
726,Sales,designer,9,14,Sprint 14,7.8,13,0.76,Onboard new clients,clients,5,122,slow_starter,1.5139,0.4577,0.5893,1.052,0.257,0,15,2,1.032,0.829,0.0,0.978,0.724,1
727,Engineering,developer,11,18,Sprint 18,2.7,5,0.26,Close support tickets,tickets,235,127,strong_starter,0.7964,0.494,1.4566,0.9733,0.158,0,13,3,1.044,1.0,0.243,0.99,0.286,1
728,Sales,consultant,9,7,Sprint 7,2.7,6,0.0,Deploy system updates,updates,41,153,slow_starter,1.064,0.4872,2.1536,1.3475,0.1372,0,12,1,1.099,1.0,0.034,0.915,0.0,1
729,QA,consultant,7,13,Sprint 13,7.6,20,0.99,Write documentation pages,pages,41,133,struggling,0.7559,0.2641,1.0634,-1.9806,0.1948,1,11,8,0.468,0.769,0.584,0.935,0.968,0
730,QA,developer,7,17,Sprint 17,10.8,20,0.69,Deliver product features,features,32,174,strong_starter,0.6,0.4965,1.3796,0.9446,0.1557,0,11,0,1.15,1.0,0.326,1.0,0.807,1
731,Product,consultant,12,1,Sprint 1,10.6,20,0.15,Deploy system updates,updates,21,92,slow_starter,1.3526,0.3587,0.6762,0.9868,0.0942,0,11,4,0.797,0.845,0.09,0.938,0.275,1
732,Sales,engineer,3,3,Sprint 3,9.8,12,0.4,Complete code reviews,reviews,95,93,struggling,0.4872,0.3985,1.0501,-1.865,0.2519,1,10,13,0.64,0.608,0.733,0.919,0.307,0
733,QA,developer,6,17,Sprint 17,14.5,12,0.59,Run quality tests,tests,44,138,slow_starter,0.787,0.5715,1.294,0.021,0.1611,0,10,0,1.124,1.0,0.2,0.942,0.445,1
734,Product,analyst,6,24,Sprint 24,3.5,12,0.7,Deliver product features,features,14,176,strong_starter,0.5612,0.4346,0.9969,0.9565,0.1858,1,3,10,0.984,0.663,0.544,0.9,0.698,0
735,QA,tester,8,21,Sprint 21,4.7,13,0.17,Onboard new clients,clients,3,54,strong_starter,1.2267,0.6474,1.129,0.7139,0.1076,0,15,2,1.15,1.0,0.019,0.987,0.191,1
736,Engineering,designer,11,7,Sprint 7,3.2,1,0.75,Conduct client calls,calls,82,76,steady,1.199,0.728,1.1702,-0.3639,0.1795,0,7,0,1.15,1.0,0.0,0.981,0.702,1
737,Sales,engineer,6,3,Sprint 3,6.0,8,0.06,Deploy system updates,updates,34,57,strong_starter,0.5686,0.4415,0.832,-0.371,0.2236,1,2,15,0.88,0.53,0.676,0.733,0.037,0
738,Product,engineer,12,19,Sprint 19,11.9,1,0.1,Onboard new clients,clients,24,55,steady,1.2132,0.4362,0.9631,0.4836,0.055,0,15,5,0.877,0.885,0.0,0.902,0.047,1
739,QA,developer,11,14,Sprint 14,5.4,10,1.0,Process sales leads,leads,163,98,struggling,0.7561,0.3199,0.139,-2.3464,0.3414,0,7,5,0.407,0.577,0.365,0.963,0.932,0
740,Product,engineer,2,15,Sprint 15,13.1,12,0.73,Deploy system updates,updates,30,44,steady,0.712,0.0951,0.9374,-0.26,0.0525,0,6,10,0.169,0.945,0.325,0.801,0.678,0
741,Sales,developer,9,20,Sprint 20,10.4,15,0.51,Process sales leads,leads,61,165,steady,0.6,0.488,1.4136,-0.0756,0.2564,0,14,2,0.962,1.0,0.3,0.973,0.552,1
742,Product,consultant,9,8,Sprint 8,9.3,12,0.74,Write documentation pages,pages,11,122,strong_starter,0.4473,0.1386,0.283,1.9002,0.3742,0,7,2,0.361,0.595,0.49,0.935,0.753,0
743,Product,tester,5,23,Sprint 23,2.6,16,0.88,Onboard new clients,clients,24,55,struggling,0.5856,0.1852,0.8402,-2.0415,0.3791,0,9,3,0.254,0.811,0.424,0.938,0.915,0
744,Product,consultant,10,15,Sprint 15,2.9,14,0.96,Close support tickets,tickets,72,157,slow_starter,1.176,0.2238,0.1054,0.5585,0.5357,1,8,2,0.466,0.126,0.495,0.92,0.936,0
745,Engineering,engineer,8,23,Sprint 23,0.9,10,0.9,Conduct client calls,calls,47,73,strong_starter,0.4288,0.319,0.5101,-0.1556,0.3031,0,4,11,0.626,0.664,0.545,0.873,0.888,0
746,Engineering,consultant,4,18,Sprint 18,9.7,15,0.09,Resolve bug reports,bugs,100,151,struggling,1.0821,0.5763,0.5764,0.0321,0.1617,0,6,7,1.15,0.799,0.122,0.966,0.0,0
747,QA,consultant,8,21,Sprint 21,9.8,17,0.97,Process sales leads,leads,183,46,strong_starter,0.4466,0.218,0.5353,0.8059,0.1372,1,5,12,0.456,0.496,0.749,0.752,0.952,0
748,Engineering,developer,11,7,Sprint 7,11.3,3,0.57,Resolve bug reports,bugs,29,104,steady,1.2734,0.3237,0.9565,0.6762,0.148,1,18,1,0.765,0.605,0.46,1.0,0.497,1
749,Marketing,tester,5,13,Sprint 13,14.7,10,0.77,Deploy system updates,updates,42,30,slow_starter,1.1798,0.5328,1.2927,0.1044,0.0723,0,18,1,1.118,1.0,0.152,0.933,0.721,1
750,Engineering,tester,9,11,Sprint 11,2.6,9,0.84,Complete code reviews,reviews,163,86,strong_starter,1.4964,0.4777,1.6244,1.331,0.0861,0,5,1,1.088,1.0,0.038,0.954,0.904,1
751,Engineering,tester,7,10,Sprint 10,7.8,3,0.27,Process sales leads,leads,102,67,slow_starter,0.9067,0.461,0.7696,-2.4867,0.2782,0,3,6,0.742,0.84,0.256,0.928,0.166,0
752,QA,engineer,7,5,Sprint 5,12.5,6,0.85,Conduct client calls,calls,83,104,strong_starter,0.1,0.3223,0.5558,-1.4246,0.0619,0,4,7,0.586,0.813,0.644,0.881,0.92,0
753,QA,developer,12,6,Sprint 6,14.9,17,0.39,Close support tickets,tickets,238,75,slow_starter,0.7128,0.4042,0.489,0.8288,0.3413,1,4,7,0.863,0.418,0.535,0.905,0.422,0
754,Marketing,consultant,6,10,Sprint 10,10.6,6,0.7,Write documentation pages,pages,58,130,steady,1.1086,0.7286,1.3432,0.3418,0.1195,0,14,2,1.15,1.0,0.0,1.0,0.695,1
755,Engineering,consultant,6,15,Sprint 15,10.0,18,0.14,Write documentation pages,pages,58,178,strong_starter,0.6478,0.4345,0.7467,-1.5915,0.2901,0,5,0,0.696,0.802,0.305,0.926,0.232,0
756,Sales,consultant,12,1,Sprint 1,5.8,18,0.1,Complete code reviews,reviews,83,85,struggling,0.6724,0.3056,0.7402,-1.2169,0.3639,0,5,3,0.566,0.861,0.376,1.0,0.058,0
757,Engineering,developer,9,6,Sprint 6,14.2,3,0.98,Deploy system updates,updates,33,73,slow_starter,0.2686,0.5235,1.2364,1.3471,0.253,1,3,2,1.104,0.713,0.816,0.966,1.0,0
758,Sales,designer,9,10,Sprint 10,10.5,5,0.65,Complete code reviews,reviews,133,92,strong_starter,1.4577,0.4834,1.7721,2.5413,0.0882,0,10,3,1.15,1.0,0.036,1.0,0.662,1
759,QA,developer,12,21,Sprint 21,7.0,0,0.5,Deliver product features,features,57,148,steady,0.359,0.1156,0.6522,-0.8999,0.2522,1,10,11,0.279,0.436,0.805,0.964,0.536,0
760,Marketing,tester,11,16,Sprint 16,4.5,3,0.79,Onboard new clients,clients,23,160,strong_starter,1.4984,0.5989,1.7084,0.944,0.1956,0,11,2,1.15,1.0,0.0,0.983,0.9,1
761,Product,engineer,10,6,Sprint 6,6.4,0,0.5,Deploy system updates,updates,25,176,slow_starter,0.6,0.3409,1.3118,0.3655,0.1545,0,13,3,0.666,1.0,0.407,1.0,0.661,1
762,Marketing,tester,12,4,Sprint 4,11.4,6,0.97,Run quality tests,tests,82,46,steady,1.1635,0.5783,0.5621,-0.2346,0.0826,0,17,0,1.15,0.8,0.052,1.0,0.939,1
763,Product,engineer,2,5,Sprint 5,8.8,20,0.16,Process sales leads,leads,76,31,slow_starter,0.9885,0.3013,0.9957,-0.178,0.0536,0,14,3,0.604,1.0,0.243,0.888,0.123,1
764,Product,tester,4,14,Sprint 14,14.7,0,0.5,Close support tickets,tickets,61,61,steady,1.1813,0.6203,1.5553,1.6603,0.0513,0,12,3,1.15,1.0,0.038,0.888,0.42,1
765,QA,analyst,11,16,Sprint 16,10.6,16,0.91,Run quality tests,tests,120,105,struggling,0.7736,0.3513,0.2904,-0.301,0.3884,0,3,13,0.663,0.663,0.258,0.825,0.873,0
766,Engineering,analyst,2,7,Sprint 7,2.6,6,0.96,Run quality tests,tests,46,55,strong_starter,0.6743,0.2417,0.5552,0.0174,0.276,1,6,0,0.504,0.435,0.738,0.953,0.815,0
767,QA,engineer,10,9,Sprint 9,4.3,20,0.9,Write documentation pages,pages,27,62,steady,0.8669,0.352,0.3175,-2.0327,0.5152,1,11,0,0.538,0.356,0.524,0.975,0.877,0
768,Engineering,consultant,6,21,Sprint 21,10.6,6,0.71,Resolve bug reports,bugs,69,66,strong_starter,0.8086,0.3013,1.4379,-1.6772,0.1223,0,16,0,0.455,1.0,0.313,0.969,0.806,1
769,Sales,developer,8,13,Sprint 13,0.9,19,0.25,Run quality tests,tests,97,71,strong_starter,1.4137,0.5777,0.7739,-0.1048,0.1258,0,12,3,1.067,0.797,0.0,0.933,0.2,1
770,Engineering,developer,7,9,Sprint 9,2.6,7,0.27,Run quality tests,tests,72,46,struggling,0.6403,0.5427,1.0621,1.0688,0.1062,1,12,4,1.136,0.72,0.497,0.871,0.173,1
771,Engineering,analyst,10,24,Sprint 24,13.2,18,0.82,Conduct client calls,calls,68,56,slow_starter,0.9111,0.2902,0.6159,-1.5674,0.258,1,4,9,0.44,0.535,0.465,0.799,0.954,0
772,Engineering,engineer,4,11,Sprint 11,14.2,12,0.18,Process sales leads,leads,102,171,strong_starter,0.9869,0.3559,1.1545,-0.1729,0.0248,0,8,7,0.687,0.958,0.273,0.99,0.119,1
773,Sales,developer,2,22,Sprint 22,7.9,4,0.66,Run quality tests,tests,90,133,strong_starter,0.8574,0.6343,0.996,-1.7686,0.2609,1,11,4,1.108,0.57,0.518,0.937,0.511,1
774,Sales,consultant,11,14,Sprint 14,10.7,5,0.44,Resolve bug reports,bugs,21,124,slow_starter,0.5854,0.3596,0.4812,-0.6878,0.4601,1,7,3,0.705,0.364,0.532,0.997,0.471,0
775,Sales,developer,12,3,Sprint 3,14.2,13,0.77,Resolve bug reports,bugs,50,139,strong_starter,1.1052,0.6648,0.8514,0.7201,0.0,0,14,5,1.15,0.903,0.023,0.971,0.685,1
776,Sales,tester,2,3,Sprint 3,11.3,17,0.93,Deliver product features,features,54,91,steady,0.8137,0.427,0.7803,-2.2953,0.4393,0,9,12,0.677,0.791,0.298,0.964,0.854,0
777,Marketing,consultant,12,18,Sprint 18,10.6,12,0.01,Deploy system updates,updates,38,64,slow_starter,1.3803,0.5279,1.0359,-1.3402,0.0744,0,9,1,0.859,0.97,0.0,0.989,0.0,1
778,Product,analyst,12,17,Sprint 17,10.4,1,0.61,Close support tickets,tickets,222,138,struggling,0.3097,0.3543,0.3808,0.832,0.3315,0,8,15,0.752,0.624,0.513,0.917,0.595,0
779,Sales,tester,7,2,Sprint 2,6.6,12,0.17,Run quality tests,tests,48,74,steady,1.4618,0.5103,1.0911,0.3733,0.0159,0,13,4,1.081,1.0,0.0,0.962,0.23,1
780,Engineering,developer,6,16,Sprint 16,4.8,6,0.0,Conduct client calls,calls,126,168,slow_starter,0.8645,0.2502,0.7174,0.1779,0.159,1,7,0,0.533,0.572,0.617,0.98,0.025,0
781,Engineering,designer,11,16,Sprint 16,1.3,0,0.5,Resolve bug reports,bugs,97,161,strong_starter,1.0845,0.5121,0.6112,-0.1967,0.4555,1,2,6,1.071,0.457,0.431,0.887,0.496,0
782,Sales,designer,7,1,Sprint 1,2.0,15,0.2,Write documentation pages,pages,16,31,slow_starter,0.9466,0.5863,0.8048,-0.7783,0.0,0,17,1,1.089,0.922,0.092,0.905,0.12,1
783,Product,analyst,9,13,Sprint 13,5.9,11,0.43,Deploy system updates,updates,13,154,slow_starter,0.912,0.5913,0.8095,2.2711,0.1924,0,16,1,1.15,0.855,0.156,1.0,0.486,1
784,Product,consultant,8,1,Sprint 1,5.7,6,0.11,Deliver product features,features,36,142,steady,1.2656,0.4735,0.8988,1.0539,0.1644,0,11,0,1.036,0.941,0.142,0.94,0.076,1
785,Sales,designer,12,9,Sprint 9,2.2,15,0.55,Deploy system updates,updates,27,38,strong_starter,0.9988,0.7298,1.0681,-0.6481,0.1503,0,11,0,1.15,1.0,0.101,1.0,0.53,1
786,QA,analyst,3,4,Sprint 4,12.0,4,0.16,Write documentation pages,pages,58,132,slow_starter,1.176,0.5792,1.1793,0.4763,0.1782,0,13,0,1.15,0.919,0.157,1.0,0.094,1
787,Marketing,consultant,2,14,Sprint 14,7.5,9,0.49,Conduct client calls,calls,26,117,steady,1.0267,0.4508,1.6045,-1.2119,0.1103,0,12,3,0.787,1.0,0.142,0.926,0.496,1
788,Engineering,developer,5,22,Sprint 22,12.4,6,0.47,Complete code reviews,reviews,160,77,steady,1.4729,0.2965,0.8079,-0.258,0.0657,0,15,1,0.598,0.872,0.033,1.0,0.411,1
789,Marketing,consultant,12,5,Sprint 5,3.8,4,0.4,Run quality tests,tests,98,76,steady,1.3032,0.5473,1.4355,0.1284,0.1343,0,12,1,1.122,1.0,0.0,1.0,0.251,1
790,Engineering,engineer,8,14,Sprint 14,8.1,20,0.98,Complete code reviews,reviews,139,34,slow_starter,0.5151,0.2859,0.7437,1.3838,0.0398,1,5,0,0.652,0.599,0.788,1.0,1.0,0
791,Product,engineer,6,12,Sprint 12,4.6,11,0.71,Close support tickets,tickets,170,139,struggling,0.8576,0.2347,0.1973,-0.0475,0.0911,1,10,7,0.527,0.328,0.6,0.96,0.706,0
792,Product,analyst,6,16,Sprint 16,4.6,19,0.1,Complete code reviews,reviews,40,30,slow_starter,0.9875,0.5949,0.7651,-0.9804,0.2119,0,15,2,1.15,0.829,0.193,0.942,0.018,1
793,Engineering,consultant,10,5,Sprint 5,5.3,11,0.74,Write documentation pages,pages,31,107,strong_starter,1.5805,0.6787,1.0389,1.1499,0.0637,0,16,0,1.15,1.0,0.0,1.0,0.632,1
794,QA,engineer,3,5,Sprint 5,9.6,19,0.12,Conduct client calls,calls,103,100,slow_starter,1.5804,0.7067,1.0118,-0.0952,0.1927,0,20,3,1.15,0.901,0.0,0.911,0.155,1
795,Engineering,tester,11,11,Sprint 11,4.9,15,0.99,Conduct client calls,calls,44,144,struggling,0.7474,0.2772,0.8628,1.0056,0.0864,1,5,12,0.587,0.579,0.669,0.852,0.966,0
796,Product,tester,7,12,Sprint 12,7.0,3,0.91,Close support tickets,tickets,72,79,steady,1.1854,0.4597,1.3463,-0.2758,0.2268,1,12,3,0.931,0.739,0.285,0.98,0.916,1
797,Sales,developer,2,19,Sprint 19,1.4,6,0.74,Run quality tests,tests,22,72,struggling,0.8501,0.266,0.4909,1.8593,0.0939,1,9,5,0.614,0.452,0.54,0.959,0.851,0
798,Marketing,designer,10,13,Sprint 13,6.3,8,0.21,Run quality tests,tests,29,72,strong_starter,1.2222,0.5545,0.7446,0.9185,0.2941,1,11,1,1.15,0.485,0.208,1.0,0.142,1
799,Marketing,developer,6,8,Sprint 8,4.8,8,0.55,Process sales leads,leads,32,161,steady,0.6813,0.6454,0.7121,-0.0225,0.232,1,7,0,1.15,0.573,0.455,1.0,0.596,1
800,Product,analyst,6,2,Sprint 2,9.8,7,0.99,Conduct client calls,calls,57,40,steady,0.144,0.4198,0.883,-0.693,0.4753,1,10,8,0.759,0.462,0.815,0.828,0.964,0
801,Marketing,developer,4,14,Sprint 14,13.5,9,0.32,Write documentation pages,pages,50,124,slow_starter,0.6,0.7176,1.1447,-0.0676,0.1771,1,19,0,1.15,0.633,0.57,1.0,0.371,1
802,Engineering,tester,12,19,Sprint 19,2.0,12,0.95,Write documentation pages,pages,24,101,strong_starter,0.9702,0.2777,0.9269,0.7975,0.1914,0,8,4,0.567,0.931,0.203,0.97,1.0,1
803,Sales,developer,6,7,Sprint 7,8.9,12,0.16,Process sales leads,leads,171,82,struggling,0.3687,0.198,0.6755,2.2917,0.1792,1,13,18,0.482,0.502,0.759,0.777,0.047,0
804,Sales,designer,4,6,Sprint 6,3.2,15,0.94,Write documentation pages,pages,19,152,steady,1.0802,0.7496,0.8722,0.0852,0.0,0,14,2,1.15,0.938,0.028,1.0,0.938,1
805,Marketing,analyst,3,5,Sprint 5,1.5,7,0.46,Resolve bug reports,bugs,35,75,slow_starter,0.785,0.3322,0.957,0.3947,0.327,1,11,10,0.756,0.615,0.494,0.932,0.471,0
806,QA,designer,2,4,Sprint 4,12.5,20,0.93,Run quality tests,tests,37,33,struggling,0.686,0.3422,0.5165,-0.1003,0.2171,1,10,7,0.658,0.395,0.636,0.797,0.961,0
807,Engineering,engineer,10,24,Sprint 24,12.4,2,0.2,Resolve bug reports,bugs,33,33,slow_starter,0.4226,0.0598,0.8077,1.2831,0.1563,1,11,9,0.135,0.556,0.744,0.777,0.138,0
808,Sales,analyst,2,18,Sprint 18,10.5,20,0.54,Onboard new clients,clients,8,108,steady,0.8973,0.6789,0.4398,-1.326,0.0984,1,14,2,1.15,0.573,0.426,0.97,0.476,1
809,QA,analyst,2,8,Sprint 8,0.8,13,0.39,Run quality tests,tests,57,56,steady,1.1322,0.6261,1.4892,-1.2882,0.0779,0,14,3,1.091,1.0,0.019,1.0,0.469,1
810,Engineering,analyst,3,10,Sprint 10,5.7,19,0.33,Deploy system updates,updates,13,155,slow_starter,0.7503,0.3895,0.724,1.0958,0.0,0,11,2,0.861,0.903,0.23,1.0,0.281,1
811,Marketing,developer,11,6,Sprint 6,10.4,4,0.89,Deliver product features,features,10,68,strong_starter,1.0156,0.5733,1.115,0.3764,0.0324,0,11,2,1.121,1.0,0.141,0.907,0.983,1
812,QA,consultant,7,9,Sprint 9,12.3,2,0.79,Resolve bug reports,bugs,59,56,struggling,1.4301,0.3657,1.5416,0.1921,0.1377,0,11,3,0.766,1.0,0.0,0.873,0.805,1
813,QA,engineer,3,19,Sprint 19,6.7,8,0.14,Complete code reviews,reviews,111,67,steady,1.2488,0.6311,1.0399,-0.9227,0.0386,0,17,1,1.15,0.951,0.028,0.962,0.224,1
814,QA,consultant,8,20,Sprint 20,12.0,10,0.14,Deploy system updates,updates,28,111,slow_starter,1.3011,0.4706,1.0369,-0.2562,0.0,0,9,2,0.933,1.0,0.023,1.0,0.145,1
815,Marketing,designer,10,18,Sprint 18,12.4,12,0.08,Deploy system updates,updates,32,170,strong_starter,1.2828,0.2917,0.3,0.6622,0.0,0,12,1,0.701,0.74,0.108,1.0,0.109,1
816,Engineering,analyst,2,12,Sprint 12,8.6,4,0.92,Conduct client calls,calls,109,52,steady,0.981,0.69,0.7027,0.7056,0.0,1,13,2,1.15,0.503,0.371,1.0,0.947,1
817,Marketing,designer,5,7,Sprint 7,12.5,1,0.75,Complete code reviews,reviews,105,147,strong_starter,1.1469,0.4061,0.8791,1.7195,0.0954,1,14,1,0.893,0.67,0.445,1.0,0.669,1
818,QA,developer,2,23,Sprint 23,2.0,18,0.07,Complete code reviews,reviews,126,36,struggling,0.9221,0.1033,0.6672,0.7242,0.02,0,6,5,0.186,0.88,0.356,0.854,0.086,0
819,Sales,engineer,2,19,Sprint 19,12.6,13,0.15,Close support tickets,tickets,77,123,slow_starter,1.1297,0.5403,0.7096,1.5693,0.1266,0,14,0,1.15,0.837,0.009,0.916,0.102,1
820,Product,designer,12,23,Sprint 23,0.7,3,0.16,Run quality tests,tests,109,106,steady,1.2359,0.4486,0.7336,-0.5462,0.059,0,11,6,0.901,0.927,0.13,0.893,0.062,1
821,QA,consultant,9,18,Sprint 18,10.8,8,0.92,Complete code reviews,reviews,158,71,strong_starter,0.8122,0.7268,0.894,-1.0265,0.0612,0,12,2,1.15,0.898,0.191,0.94,0.907,1
822,Marketing,designer,4,24,Sprint 24,3.6,19,0.06,Deploy system updates,updates,16,99,struggling,0.8854,0.2037,0.4492,0.3008,0.1799,1,5,10,0.522,0.456,0.608,0.926,0.0,0
823,QA,designer,7,21,Sprint 21,9.8,12,0.16,Run quality tests,tests,97,49,struggling,0.7312,0.2955,0.7165,-0.2218,0.3532,0,6,8,0.517,0.765,0.388,0.853,0.158,0
824,Product,tester,7,1,Sprint 1,4.0,5,0.54,Conduct client calls,calls,54,57,strong_starter,1.593,0.3495,0.7028,2.234,0.1041,1,12,0,0.877,0.577,0.203,0.993,0.513,1
825,Engineering,analyst,6,3,Sprint 3,14.7,18,0.04,Resolve bug reports,bugs,39,171,strong_starter,1.1666,0.3833,1.5057,1.3574,0.0673,0,12,1,0.832,1.0,0.105,1.0,0.116,1
826,Engineering,developer,6,13,Sprint 13,7.8,10,0.75,Close support tickets,tickets,120,53,struggling,0.9524,0.3555,0.2848,-0.3956,0.4359,0,3,11,0.799,0.636,0.283,0.803,0.827,0
827,Marketing,engineer,10,5,Sprint 5,0.8,12,0.48,Deliver product features,features,29,134,steady,0.5062,0.4194,0.8163,-0.0311,0.4842,0,5,7,0.841,0.73,0.383,0.862,0.564,0
828,Engineering,consultant,5,7,Sprint 7,12.2,20,0.14,Complete code reviews,reviews,68,148,struggling,1.1121,0.4671,0.7963,0.092,0.1619,0,15,0,0.9,0.903,0.079,1.0,0.15,1
829,Product,designer,4,11,Sprint 11,4.7,19,0.86,Run quality tests,tests,86,163,struggling,0.7843,0.4287,0.2411,-2.4523,0.2206,1,12,18,0.739,0.321,0.469,0.772,0.811,0
830,Marketing,engineer,4,19,Sprint 19,9.6,15,0.1,Deploy system updates,updates,21,83,struggling,0.6465,0.4951,0.8803,-0.0999,0.1754,1,4,9,1.015,0.619,0.541,0.924,0.134,0
831,QA,developer,4,10,Sprint 10,2.8,8,0.58,Resolve bug reports,bugs,85,52,steady,0.8216,0.4302,1.3141,0.092,0.243,0,15,1,0.868,1.0,0.206,0.935,0.636,1
832,QA,consultant,4,4,Sprint 4,14.6,15,0.04,Onboard new clients,clients,11,151,slow_starter,0.9282,0.3906,1.0746,-0.946,0.5344,0,4,2,0.619,0.847,0.186,1.0,0.06,0
833,Marketing,developer,7,3,Sprint 3,10.4,16,0.45,Process sales leads,leads,63,142,struggling,0.7898,0.485,0.9537,-1.6036,0.0117,0,9,4,0.824,1.0,0.164,1.0,0.554,1
834,Sales,consultant,10,1,Sprint 1,2.7,3,0.29,Close support tickets,tickets,198,44,slow_starter,0.1604,0.1942,0.7687,0.3588,0.205,1,6,5,0.408,0.606,0.839,0.936,0.227,0
835,Engineering,developer,9,15,Sprint 15,9.8,14,0.11,Deliver product features,features,22,129,steady,0.4711,0.4228,0.8966,0.5866,0.1158,1,5,12,0.897,0.57,0.708,0.871,0.254,0
836,Engineering,developer,7,20,Sprint 20,7.6,15,0.11,Deploy system updates,updates,33,81,strong_starter,1.5017,0.6246,1.5427,0.4213,0.1689,0,18,2,1.15,1.0,0.0,1.0,0.186,1
837,Engineering,tester,8,2,Sprint 2,14.1,11,0.79,Onboard new clients,clients,7,84,steady,1.2311,0.4642,0.4079,-0.1947,0.0726,0,11,3,1.01,0.748,0.057,0.951,0.8,1
838,QA,developer,6,21,Sprint 21,3.1,4,0.07,Conduct client calls,calls,131,35,strong_starter,0.4764,0.318,0.7552,-0.1193,0.3641,1,8,0,0.66,0.459,0.659,0.945,0.105,0
839,Product,analyst,2,3,Sprint 3,13.5,13,0.34,Onboard new clients,clients,16,164,steady,1.0421,0.3045,1.2425,-1.2336,0.1126,0,13,3,0.623,0.995,0.189,0.968,0.375,1
840,Marketing,consultant,4,23,Sprint 23,6.8,18,0.39,Write documentation pages,pages,70,137,slow_starter,1.1561,0.4906,0.9301,-0.8781,0.1889,1,14,3,0.88,0.583,0.336,0.996,0.307,1
841,Marketing,tester,4,11,Sprint 11,10.1,10,0.01,Process sales leads,leads,80,49,struggling,1.1991,0.1039,0.7021,1.3735,0.3839,0,7,3,0.167,0.804,0.264,0.917,0.0,0
842,QA,developer,10,24,Sprint 24,0.6,14,0.94,Onboard new clients,clients,13,59,struggling,0.1,0.1529,0.5859,1.409,0.3942,0,7,5,0.32,0.786,0.624,0.81,0.886,0
843,Sales,designer,10,6,Sprint 6,9.2,6,0.35,Process sales leads,leads,54,39,struggling,0.8769,0.4635,1.2714,0.2318,0.0931,0,18,0,1.042,1.0,0.215,0.986,0.36,1
844,Engineering,developer,6,17,Sprint 17,12.4,3,0.7,Process sales leads,leads,33,124,slow_starter,0.82,0.3651,0.3941,-1.5852,0.6504,1,5,11,0.534,0.249,0.556,0.935,0.482,0
845,QA,tester,7,4,Sprint 4,13.9,14,0.43,Deploy system updates,updates,28,120,slow_starter,0.7449,0.1275,0.7173,-1.49,0.1802,1,6,2,0.193,0.473,0.572,1.0,0.326,0
846,QA,consultant,6,23,Sprint 23,9.5,3,1.0,Run quality tests,tests,75,127,steady,1.0535,0.6454,0.8709,-0.5577,0.1204,0,17,0,1.15,0.826,0.065,1.0,0.932,1
847,Marketing,tester,3,21,Sprint 21,6.9,18,0.81,Close support tickets,tickets,197,135,slow_starter,0.9812,0.3428,1.1062,1.5113,0.0013,0,10,3,0.85,0.967,0.196,0.992,0.802,1
848,Engineering,analyst,9,4,Sprint 4,5.6,14,0.41,Conduct client calls,calls,48,146,strong_starter,0.6,0.6102,1.5966,0.4783,0.0072,0,10,5,1.15,1.0,0.295,0.933,0.394,1
849,Marketing,developer,6,22,Sprint 22,4.3,13,0.67,Deploy system updates,updates,6,125,struggling,0.679,0.3824,1.0727,0.8802,0.1013,1,7,11,0.863,0.667,0.759,0.848,0.583,0
850,Product,tester,11,11,Sprint 11,5.4,18,0.99,Close support tickets,tickets,43,36,struggling,1.1607,0.8364,0.7957,0.0576,0.197,0,12,1,1.15,0.873,0.036,1.0,1.0,1
851,Marketing,designer,4,21,Sprint 21,6.2,5,0.4,Conduct client calls,calls,98,130,strong_starter,0.7788,0.3321,0.7667,-0.2893,0.2999,1,10,15,0.57,0.517,0.554,0.869,0.432,0
852,Marketing,designer,12,9,Sprint 9,12.6,5,0.95,Conduct client calls,calls,32,62,steady,1.2741,0.5243,0.4295,-0.7116,0.1807,0,3,4,1.0,0.783,0.023,0.832,0.984,1
